"Txhash","UnixTimestamp","DateTime","From","To","Value","ContractAddress","TokenName","TokenSymbol"
"0x9e26c90e2e55244ce0073e570040053ef05b480fcb9f076cbeb625ba7fe30186","1577890248","2020-01-01 14:50:48","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","11,695.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x07d19bb01a3372493c15e56e37debe537712de787781ff8ccea1137f9ffcbc4e","1577894129","2020-01-01 15:55:29","0xbd1536b6d76dbfa32b1f4ab7241015029c22850b","0x55fe002aeff02f77364de339a1292923a15844b8","10,063.01","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xbd2eddd9b69a06245246ced2a562ff58940e582220b38b6c14c87cbb478fb4d2","1577894443","2020-01-01 16:00:43","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","10,063.01","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb9eb4fa911a681769ff633ef4338792f68df26cfabe6d05c986edd76c46d0bc2","1577895802","2020-01-01 16:23:22","0x55fe002aeff02f77364de339a1292923a15844b8","0x0dadf9f9fb57de3708e83371c79311205f603ded","19,999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x046e8fa31364ebdd3cb156da506451942aaeada992a65e0de90769facc725023","1577925520","2020-01-02 00:38:40","0x55fe002aeff02f77364de339a1292923a15844b8","0x4ae3c0437634fda8a7dfd455c8a237f0b5715659","23,908.11","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x4b27ccb28722d2facf60eb7da74b9a7d8ef8209584754f6ea666b6fa599c9a65","1577929861","2020-01-02 01:51:01","0x01da9900bf3f06acfb0a5b5288cc474834dada48","0x55fe002aeff02f77364de339a1292923a15844b8","25,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xae42e75812e24dbeb0f056d4035febf7960b86c8a2ec56fd569b1f9996738d5d","1577929861","2020-01-02 01:51:01","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","25,000.2","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x786902d3343e4bbb31bbd96d979a27e7fbd572d9a3edd28a1d03940631fa2261","1577930451","2020-01-02 02:00:51","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","2,322","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x946fd80d378832e403fc90732018c654d7998b002c72b90d0b5083279054908c","1577934065","2020-01-02 03:01:05","0x5b120d81b1a9434b4d7488d3ec12a7879f5ef753","0x55fe002aeff02f77364de339a1292923a15844b8","63,902.22","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xdf5863b778b355c02af7cfd073d47192f7027de2ea9948e6b6482a5f23d694ec","1577939318","2020-01-02 04:28:38","0x2cc60b7f35be16b61e86be86aac0aa0976279aa8","0x55fe002aeff02f77364de339a1292923a15844b8","101","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa49e5fea8217cc56162a74b3509ae3dbcb667df305477d43df06d899d178b377","1577939570","2020-01-02 04:32:50","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","101","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa047b0cdcdd4c886b8ca764b27fdd25c056e61ff4cb4b6e9e37833550e34efe0","1577941682","2020-01-02 05:08:02","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","834,266","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x36b14677b8edda4bed7d4c29954212a2e49a5631c59196b938a57844084dc5c7","1577942245","2020-01-02 05:17:25","0x55fe002aeff02f77364de339a1292923a15844b8","0x20819b88b0d737d410c7da01e102f7dc2bb92197","834,265.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x20bffdddf3e7bfee6127be42fb45544bb49e52a36e8c310289148a47fb551525","1577948890","2020-01-02 07:08:10","0xbaf184409be67e26b663aa40a977cfa37a8647fe","0x55fe002aeff02f77364de339a1292923a15844b8","300,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xd1619ea37154bdaa2c6e6d66587917c0541fab16b92d25e98e68101d45be90b5","1577948952","2020-01-02 07:09:12","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","300,000.1","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x52c03871292585d0832d3229a8eacedecf0c920009f07973ef19101ed8f63c09","1577955813","2020-01-02 09:03:33","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","500,000.1","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x9f4f0046c23c778e2364e535fedd432ca30ca33653b70c59386b627e39016799","1577956514","2020-01-02 09:15:14","0x55fe002aeff02f77364de339a1292923a15844b8","0x24f5d3cf7f5b8c941650b91eed7036d986066c99","500,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x531a8cfd873f9f55c9f26c856ac2d11e735c6d95b37eab8e333ad2112bf4feb8","1577967533","2020-01-02 12:18:53","0xbaf184409be67e26b663aa40a977cfa37a8647fe","0x55fe002aeff02f77364de339a1292923a15844b8","120,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xd5fed3f2aae7b28ed644c8b59f903a9a88b875c5d21b68945007df9069bdf2df","1577967671","2020-01-02 12:21:11","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","120,000.1","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x10c59d360b00b19b6d0cd1e4d9f4c6a38702f411ae1feee3c6413cead93786d0","1577968380","2020-01-02 12:33:00","0x280d103b67e792b6b3fa8875f7fb561eca852f82","0x55fe002aeff02f77364de339a1292923a15844b8","28,601.45","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xea2d9f63579d7f2e628e0c49ef72b62cfa45f9e8ed153f37f4e120188a15d2a7","1577975067","2020-01-02 14:24:27","0x4f05cf9cb5d2c96a26f1a4b8c8807cad74f1a2c0","0x55fe002aeff02f77364de339a1292923a15844b8","399,999.22","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe64985d6bdf86867681158fedc13431c3a68855d0c966144881aefcd532327ce","1577975259","2020-01-02 14:27:39","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","399,999.22","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xcf2507ed29897c0e8d5d191909255c6e892c8b20d5d3118c1ba5b46c5ac5271c","1577981002","2020-01-02 16:03:22","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","28,601.45","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x26f555718716f3d8927a8de575397caced0c2bf12b8a3905d51f82a372b73ebd","1577984029","2020-01-02 16:53:49","0x4f05cf9cb5d2c96a26f1a4b8c8807cad74f1a2c0","0x55fe002aeff02f77364de339a1292923a15844b8","245,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xff06450beadd73ccb06aba0c8f4655a525f038edda85abfbc9de35479d3b3695","1577984055","2020-01-02 16:54:15","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","245,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xf3d1a09ce450a52c62052f4455c6258b7b0b9b3d9c58fa9e805223be307c02b7","1577986218","2020-01-02 17:30:18","0x4f05cf9cb5d2c96a26f1a4b8c8807cad74f1a2c0","0x55fe002aeff02f77364de339a1292923a15844b8","477,999.22","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x53a7021b951a2436502ae115afd557db608e3140a54ce3398576907be8ec563b","1577986403","2020-01-02 17:33:23","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","477,999.22","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xac39814b5e1f633fe30c6e279891f26b65bfa2111c2141138776364e45c5d5ba","1577993798","2020-01-02 19:36:38","0x2c59bb5fa7419865a3d48b05a9c5c1b22423c50c","0x55fe002aeff02f77364de339a1292923a15844b8","100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xed35888a1246cd9621a71a708632923715e366d8012d20862c09a194852f19c0","1577993907","2020-01-02 19:38:27","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xab9532904ba72e8c85d1935318f118daece0533b5de1370e456435655799f945","1577995381","2020-01-02 20:03:01","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","2","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0614f1412a62a36763e93e452152635f7cff8580afa2dbfdfaa1a702cf2334c5","1577995540","2020-01-02 20:05:40","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","499,955.26","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x19c599de1371ce7345a853f5f93fd6e5d8abd9c5c215abb3e150d10e9f93bc15","1577995686","2020-01-02 20:08:06","0x55fe002aeff02f77364de339a1292923a15844b8","0x389ee0a6b8bb48b581afc8f04684de49b40a25c1","2","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x2145262beb144bbbd119e64fe894fb9a669bb6e63ac0197bc847ad4fbc82c0e1","1577995897","2020-01-02 20:11:37","0x55fe002aeff02f77364de339a1292923a15844b8","0xdee4b6aab02c35dc1929f7df53b6d39a361fa8d7","20,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc5aac8bc0739e21e4aa82df4d6c32c2d98c1ad429b58ca99fc91408d4eb7744e","1577995897","2020-01-02 20:11:37","0x55fe002aeff02f77364de339a1292923a15844b8","0xcd52985214c58e8e3a53766a9bd2b970cc704a6b","28,373.05","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x2971cc5e2dd7c574a106f6fdd1dfbbf271dcec6e873cea4431cc1029e0f3fa26","1577995897","2020-01-02 20:11:37","0x55fe002aeff02f77364de339a1292923a15844b8","0x4e1f3450025cfce88333b93d8c07346eddbd1c4b","10,663.86","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x4c4c9a52abb2e8bef23a371b810b87f65af361e2c0aadecf4b053a735c7ead72","1577995897","2020-01-02 20:11:37","0x55fe002aeff02f77364de339a1292923a15844b8","0x70f2f48a4b1bc5f92a048054dddb8b4721898674","39,619.38","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x26f1ed0d8291912293600d84c67faab6cc10d95e2dac47f159feaa6b1bf79fe0","1577995897","2020-01-02 20:11:37","0x55fe002aeff02f77364de339a1292923a15844b8","0xdf24dcbb4eed9a8025044b6c3ef178ccd8a29dd1","40,421.8","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x99961054ae99a0eedd63a86ae598636f69b7662cbc6929e8c5b62f811174ff15","1577995897","2020-01-02 20:11:37","0x55fe002aeff02f77364de339a1292923a15844b8","0xcd52985214c58e8e3a53766a9bd2b970cc704a6b","41,827.18","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa235f8fab097c64d444e95ef15889e447771680c7789804e63ef7bf682435418","1577996026","2020-01-02 20:13:46","0x55fe002aeff02f77364de339a1292923a15844b8","0xdd4fb01d1bfb585ad641db43a87117bbd407cda0","665.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xafa769f20ff782f943432eb92e151ff95baa9c9a7b1d0e0d29d7e6399cc384ea","1577996359","2020-01-02 20:19:19","0x55fe002aeff02f77364de339a1292923a15844b8","0x694947a274d62200ca1c2aa874d8fa8e0ff33d42","7,999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa26c5105c86d2842444cc466cb104b10e85db0fa9f5d0df23d08393396fc55ee","1577996907","2020-01-02 20:28:27","0x55fe002aeff02f77364de339a1292923a15844b8","0x8b64008083970f3feffbb74e14990f2eb057c7df","9.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x394a3a3ec6c217330a8580a4ea361b0945c90175320636dbe63a13b1ded64b7f","1577997127","2020-01-02 20:32:07","0x55fe002aeff02f77364de339a1292923a15844b8","0x8b64008083970f3feffbb74e14990f2eb057c7df","962.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xbb0b6bfac1ee40588445ab69e1b465de00a682369365019f960f89c1e279cdc9","1577998026","2020-01-02 20:47:06","0x55fe002aeff02f77364de339a1292923a15844b8","0x5e91c24619887209af36c87f83427db05ad62c6c","198,999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6c1f6105cdcf7282b40a4ec367255cb818bc0bfc947b04d68a3cfee6118d8274","1578002959","2020-01-02 22:09:19","0x273e02664f7fcf3c2d3b49cf18082950faab692a","0x55fe002aeff02f77364de339a1292923a15844b8","5,577.852869","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xaaee1cb580a590c0a8c2d9238a9383d1422731b4cb888d8623a2c76b3cbfdca7","1578003833","2020-01-02 22:23:53","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","21,999.5","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe1519fe6b5b11e0e331f56364fef01963ca13786185774e53f0f04a32f6e06f6","1578007637","2020-01-02 23:27:17","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","20,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x3956507c8be151b2fbfdaf6a69c9fba2a0e8a928914efdd3a3b4e63e5d9e5820","1578011229","2020-01-03 00:27:09","0x55fe002aeff02f77364de339a1292923a15844b8","0xbaeafc49d8e3a636d61df1f14fd45b97c7018020","8,999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x7db11524e192ad1fdc103b57f102e36e92dec55bc171e824798fc6797df5fa94","1578017081","2020-01-03 02:04:41","0xb09f8636280766f60f3a7c4bc2abdbf215f5e4db","0x55fe002aeff02f77364de339a1292923a15844b8","100,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x95a0e6d2f7929b9ccd30d7a092ed593e181f71cd3f7c0a384de7f79df3eec04b","1578017183","2020-01-03 02:06:23","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","100,000.1","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x510d9b92ef278effb6b45db60bf73e672a5ff2a259c9978110ebb45e1d070f04","1578017349","2020-01-03 02:09:09","0xea582df503a868b0222da3c849e836b6334e1ef4","0x55fe002aeff02f77364de339a1292923a15844b8","8,160","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x254b938773b362c333ec28a2f8e67d03915e526f4055b8e42a294e198bce8b23","1578019180","2020-01-03 02:39:40","0x55fe002aeff02f77364de339a1292923a15844b8","0xcbb82ed704e7f3c4be5e5c8fa22b402d9fdff7a2","8,159.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x842f82fd2406fab872342d67c010f8866ab957c4778e730ab28fabbdaf66f6af","1578019732","2020-01-03 02:48:52","0x1aee66041df952fceed0f0001e086abcca0a1e56","0x55fe002aeff02f77364de339a1292923a15844b8","23,908.21","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x7f20427e69565f645fd1d49096fd3dbab6187c22059d8902e5c8f8cd65bcde98","1578020636","2020-01-03 03:03:56","0x55fe002aeff02f77364de339a1292923a15844b8","0x644bbf00a102de61ed7dd0c5a04514a66a840f54","246.48","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe9a10a5f620d0b454650488a7bc407325386c7838078ade898e516deeaa9f465","1578021547","2020-01-03 03:19:07","0x55fe002aeff02f77364de339a1292923a15844b8","0xb1ce8d640e34494005261eba93b2ced85ad7ee6b","2,021.37","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x744f2e149b11a43c64095d19b576bf7fc6cd6781c94be27f14316faa8db72315","1578021742","2020-01-03 03:22:22","0xb1ce8d640e34494005261eba93b2ced85ad7ee6b","0x55fe002aeff02f77364de339a1292923a15844b8","2,021.37","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xcffd2ed9b944414a5e3fef95b8cf7c5f7a32d0d7cbc254cb4a8cf3bc5056f5f1","1578021747","2020-01-03 03:22:27","0xbaf184409be67e26b663aa40a977cfa37a8647fe","0x55fe002aeff02f77364de339a1292923a15844b8","600,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x6c87c15958ed0d0cbea3afb3157d5fee1388d4153f0c51856c331a6854ddc692","1578021855","2020-01-03 03:24:15","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","600,000.3","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xcd1844813f7eaacaade0c9e07c0de7835d0feafc9096d83f72812e04213cb433","1578022042","2020-01-03 03:27:22","0x55fe002aeff02f77364de339a1292923a15844b8","0x3eb01b3391ea15ce752d01cf3d3f09dec596f650","19,802.74","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xebc077c6f5d47eb3a35810bc1c84273657eda89d8a349e4f66f753cbe6adc74a","1578022379","2020-01-03 03:32:59","0x0000000000000000000000000000000000000000","0x55fe002aeff02f77364de339a1292923a15844b8","49,999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc3417cfa228ad1141b3de259f93430d0ee11c9d01734840b1a5b5ddb36548c9d","1578022836","2020-01-03 03:40:36","0x7e2114b09b79512444f7b3501fd1331c63b18d23","0x55fe002aeff02f77364de339a1292923a15844b8","1,015.769925","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x696f2fc4132f7fcd58742afb01d56902445fb34334c7dcf782376d5e7d369726","1578022992","2020-01-03 03:43:12","0x55fe002aeff02f77364de339a1292923a15844b8","0xe3f97f3ee6ec3b8fee907d7f5a49f3503627ce8f","999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xb361340eb2f09b10257e4435bf2699aca23b01313dd7a0e385ba11aa94570be0","1578023123","2020-01-03 03:45:23","0x55fe002aeff02f77364de339a1292923a15844b8","0xb1ce8d640e34494005261eba93b2ced85ad7ee6b","50,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xeefe99686b1775570957348aff42a07a3b87c8af85253dd2a0e0761dac046016","1578023330","2020-01-03 03:48:50","0xb1ce8d640e34494005261eba93b2ced85ad7ee6b","0x55fe002aeff02f77364de339a1292923a15844b8","50,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x03685bdeb3e0c4495fea958bc304de63d2deb680f66fafc5ed12e009e1ca4f73","1578028879","2020-01-03 05:21:19","0x7e2114b09b79512444f7b3501fd1331c63b18d23","0x55fe002aeff02f77364de339a1292923a15844b8","1,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x4ca3d6c7f302743e52e7fd8939ebc021aa771569edca0c45e2fd94949bbab5bb","1578028971","2020-01-03 05:22:51","0x55fe002aeff02f77364de339a1292923a15844b8","0xe3f97f3ee6ec3b8fee907d7f5a49f3503627ce8f","999.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xc87761a509c86bfeb3b0969f7609316cd249e1a17b56a4619489c639f10dec47","1578029134","2020-01-03 05:25:34","0x55fe002aeff02f77364de339a1292923a15844b8","0x93c3a88609ec614c01ac652f3477f3050842d57c","2,619.9","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xe7409d99daa8b7242281396f8b64bfd06b1203e5dca06f19e54d9b6a74bc402f","1578031294","2020-01-03 06:01:34","0x7f2e733972863fcaf6d667b91dc4f2cbb6e2adeb","0x55fe002aeff02f77364de339a1292923a15844b8","2,688.36","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x40449affb539709e7b9f8579f318fe59134524e72bdbd58dd1851dee84e2bac3","1578031588","2020-01-03 06:06:28","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","2,688.76","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x0ff38a4a4e6d4ebeae70014648880fda0d8643bc5662c9ce74aed6bfa6341e70","1578035685","2020-01-03 07:14:45","0x55fe002aeff02f77364de339a1292923a15844b8","0x345a6d47a55d1ad76c13a3168b9bd37a660857c3","35,365.12","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0xa100159f6d233f99c43f62c8a210d80feb479a45594f6770877c745f73722c19","1578035945","2020-01-03 07:19:05","0xbaf184409be67e26b663aa40a977cfa37a8647fe","0x55fe002aeff02f77364de339a1292923a15844b8","600,000","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x70da2b5c8818e6c17a0e01e878419cd36f4b494f31de79b631d91a94d3279521","1578036089","2020-01-03 07:21:29","0x55fe002aeff02f77364de339a1292923a15844b8","0xe7ab0dd2a069fa115c0d7878af6fd95ba0f9100a","600,000.1","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x08b948e6f01e9d4b82ebfdfa7f46d8aededd94c51b403473f43562fea9aa629d","1578036344","2020-01-03 07:25:44","0x55fe002aeff02f77364de339a1292923a15844b8","0x345a6d47a55d1ad76c13a3168b9bd37a660857c3","35,522.67","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
"0x641a60c95810f30b557909ee6e85c8e9d8436bba004eef7c6fee018ea744ca85","1578036349","2020-01-03 07:25:49","0x8ad6e6cb58354c57f9595e28c51121ca22b60026","0x55fe002aeff02f77364de339a1292923a15844b8","1,937.05","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","USD Coin","USDC",""
